order_id,order_date,customer_id
2262,2024-03-02,3271
2263,2024-03-19,1053
2264,2024-03-13,4400
2265,2024-03-22,100
2266,2024-03-05,4901
2267,2024-03-22,1703
2268,2024-03-18,602
2269,2024-03-29,1376
2270,2024-03-15,1202
2271,2024-03-11,148
2272,2024-03-03,966
2273,2024-03-07,1401
2274,2024-03-12,1436
2275,2024-03-05,1166
2276,2024-03-18,3287
2277,2024-03-13,1773
2278,2024-03-17,333
2279,2024-03-17,780
2280,2024-03-08,4386
2281,2024-03-30,3393
2282,2024-03-01,2383
2283,2024-03-08,4663
2284,2024-03-18,1337
2285,2024-03-24,497
2286,2024-03-24,3127
2287,2024-03-30,4505
2288,2024-03-08,4938
2289,2024-03-11,1822
2290,2024-03-26,917
2291,2024-03-20,2058
2292,2024-03-15,960
2293,2024-03-12,4650
2294,2024-03-15,3970
2295,2024-03-08,2688
2296,2024-03-30,1730
2297,2024-03-08,1875
2298,2024-03-30,3709
2299,2024-03-29,3998
2300,2024-03-05,4247
2301,2024-03-18,1224
2302,2024-03-10,4205
2303,2024-03-17,3821
2304,2024-03-23,4091
2305,2024-03-24,4000
2306,2024-03-24,2776
2307,2024-03-21,1104
2308,2024-03-08,3427
2309,2024-03-09,2300
2310,2024-03-17,2662
2311,2024-03-13,1817
2312,2024-03-23,401
2313,2024-03-11,1864
2314,2024-03-20,3816
2315,2024-03-15,3585
2316,2024-03-10,2391
2317,2024-03-07,1087
2318,2024-03-02,4770
2319,2024-03-05,2956
2320,2024-03-30,2727
2321,2024-03-20,817
2322,2024-03-26,2582
2323,2024-03-05,1869
2324,2024-03-07,4906
2325,2024-03-28,1984
2326,2024-03-09,4171
2327,2024-03-25,519
2328,2024-03-11,607
2329,2024-03-18,4975
2330,2024-03-24,270
2331,2024-03-18,2003
2332,2024-03-02,3986
2333,2024-03-07,273
2334,2024-03-16,1352
2335,2024-03-11,782
2336,2024-03-13,4384
2337,2024-03-23,240
2338,2024-03-02,3123
2339,2024-03-14,3081
2340,2024-03-29,2371
2341,2024-03-26,2632
2342,2024-03-10,4324
2343,2024-03-22,200
2344,2024-03-15,4339
2345,2024-03-11,146
2346,2024-03-16,4923
2347,2024-03-15,251
2348,2024-03-09,1876
2349,2024-03-10,830
2350,2024-03-30,368
2351,2024-03-18,3262
2352,2024-03-10,2589
2353,2024-03-26,4131
2354,2024-03-26,3590
2355,2024-03-01,3001
2356,2024-03-24,4161
2357,2024-03-30,2857
2358,2024-03-15,1021
2359,2024-03-14,1534
2360,2024-03-10,1207
2361,2024-03-27,4989
2362,2024-03-22,1768
2363,2024-03-02,2368
2364,2024-03-16,261
2365,2024-03-01,139
2366,2024-03-09,4825
2367,2024-03-12,1596
2368,2024-03-15,2314
2369,2024-03-11,1114
2370,2024-03-22,4530
2371,2024-03-25,1983
2372,2024-03-28,4942
2373,2024-03-30,2686
2374,2024-03-03,2780
2375,2024-03-30,2422
2376,2024-03-25,850
2377,2024-03-13,1432
2378,2024-03-14,1091
2379,2024-03-06,4308
2380,2024-03-03,378
2381,2024-03-20,901
2382,2024-03-08,909
2383,2024-03-27,3889
2384,2024-03-03,3669
2385,2024-03-03,1213
2386,2024-03-14,4505
2387,2024-03-23,261
2388,2024-03-20,4752
2389,2024-03-18,4608
2390,2024-03-01,2624
2391,2024-03-09,347
2392,2024-03-05,439
2393,2024-03-22,819
2394,2024-03-08,3079
2395,2024-03-27,4084
2396,2024-03-01,3527
2397,2024-03-16,4905
2398,2024-03-13,2401
2399,2024-03-10,4798
2400,2024-03-16,32
2401,2024-04-23,3230
2402,2024-04-03,2978
2403,2024-04-20,3912
2404,2024-04-03,1181
2405,2024-04-22,2898
2406,2024-04-22,4207
2407,2024-04-14,1024
2408,2024-04-01,1785
2409,2024-04-27,1061
2410,2024-04-06,363
2411,2024-04-21,3779
2412,2024-04-17,4398
2413,2024-04-23,1015
2414,2024-04-16,323
2415,2024-04-01,1695
2416,2024-04-01,4832
2417,2024-04-17,2351
2418,2024-04-07,2887
2419,2024-04-09,1949
2420,2024-04-22,4911
2421,2024-04-21,2878
2422,2024-04-28,4253
2423,2024-04-15,1628
2424,2024-04-01,3930
2425,2024-04-13,2032
2426,2024-04-05,1163
2427,2024-04-17,1234
2428,2024-04-24,3888
2429,2024-04-03,4909
2430,2024-04-25,4209
2431,2024-04-07,3801
2432,2024-04-11,3392
2433,2024-04-06,2743
2434,2024-04-03,4337
2435,2024-04-06,2775
2436,2024-04-21,1626
2437,2024-04-18,3582
2438,2024-04-01,3160
2439,2024-04-22,2543
2440,2024-04-05,2499
2441,2024-04-20,3762
2442,2024-04-29,881
2443,2024-04-21,1317
2444,2024-04-24,1982
2445,2024-04-13,873
2446,2024-04-06,4702
2447,2024-04-29,2474
2448,2024-04-25,801
2449,2024-04-07,4709
2450,2024-04-16,1926
2451,2024-04-11,3566
2452,2024-04-29,4493
2453,2024-04-16,2320
2454,2024-04-14,3686
2455,2024-04-27,2815
2456,2024-04-13,2401
2457,2024-04-29,671
2458,2024-04-16,1658
2459,2024-04-29,3342
2460,2024-04-04,3381
2461,2024-04-05,1746
2462,2024-04-26,3935
2463,2024-04-17,4568
2464,2024-04-10,4546
2465,2024-04-21,2891
2466,2024-04-25,5000
2467,2024-04-21,4852
2468,2024-04-20,4473
2469,2024-04-18,3988
2470,2024-04-13,2187
2471,2024-04-15,590
2472,2024-04-20,4382
2473,2024-04-11,4855
2474,2024-04-14,4983
2475,2024-04-01,3689
2476,2024-04-04,1944
2477,2024-04-11,4420
2478,2024-04-12,1338
2479,2024-04-15,4261
2480,2024-04-25,1963
2481,2024-04-05,2269
2482,2024-04-05,1595
2483,2024-04-07,2609
2484,2024-04-04,1693
2485,2024-04-15,2291
2486,2024-04-28,2161
2487,2024-04-12,2813
2488,2024-04-21,3287
2489,2024-04-07,440
2490,2024-04-18,2326
2491,2024-04-12,648
2492,2024-04-22,2758
2493,2024-04-09,155
2494,2024-04-18,951
2495,2024-04-18,2718
2496,2024-04-12,3514
2497,2024-04-07,4358
2498,2024-04-12,1959
2499,2024-04-17,343
2500,2024-04-16,2043
2501,2024-04-23,3356
2502,2024-04-12,1152
2503,2024-04-12,3014
2504,2024-04-05,2080
2505,2024-04-07,4603
2506,2024-04-28,3576
2507,2024-04-11,1079
2508,2024-04-27,2748
2509,2024-04-28,225
2510,2024-04-07,225
2511,2024-04-11,1691
2512,2024-04-17,2455
2513,2024-04-09,1901
2514,2024-04-08,1969
2515,2024-04-27,2995
2516,2024-04-18,2574
2517,2024-04-15,2040
2518,2024-04-20,291
2519,2024-04-10,4675
2520,2024-04-27,2754
2521,2024-04-21,2821
2522,2024-04-21,2749
2523,2024-04-23,3187
2524,2024-04-18,4783
2525,2024-04-21,44
2526,2024-04-14,2189
2527,2024-04-22,4228
2528,2024-04-16,3605
2529,2024-04-24,549
2530,2024-04-15,1228
2531,2024-04-01,3088
2532,2024-04-14,1583
2533,2024-04-06,1668
2534,2024-04-07,2740
2535,2024-04-07,1830
2536,2024-04-24,4247
2537,2024-04-09,23
2538,2024-04-15,4852
2539,2024-04-21,2785
2540,2024-04-10,408
2541,2024-04-05,4278
2542,2024-04-08,4767
2543,2024-04-12,2560
2544,2024-04-23,4980
2545,2024-04-22,3802
2546,2024-04-29,2641
2547,2024-04-04,792
2548,2024-04-26,1938
2549,2024-04-22,317
2550,2024-04-23,2316
2551,2024-04-04,3844
2552,2024-04-03,4820
2553,2024-04-07,4485
2554,2024-04-12,3910
2555,2024-04-06,2403
2556,2024-04-08,1922
2557,2024-04-01,4421
2558,2024-04-03,3402
2559,2024-04-28,670
2560,2024-04-05,1502
2561,2024-04-02,4031
2562,2024-04-13,426
2563,2024-04-07,4926
2564,2024-04-17,2402
2565,2024-04-05,4308
2566,2024-04-09,3440
2567,2024-04-07,2166
2568,2024-04-08,1633
2569,2024-04-20,1084
2570,2024-04-25,4622
2571,2024-04-25,1140
2572,2024-04-26,2205
2573,2024-04-24,4964
2574,2024-04-02,1242
2575,2024-04-26,2145
2576,2024-04-03,1577
2577,2024-04-01,1993
2578,2024-04-21,4833
2579,2024-04-27,1623
2580,2024-04-08,2832
2581,2024-04-09,3777
2582,2024-04-10,213
2583,2024-04-04,3488
2584,2024-04-17,3323
2585,2024-04-03,2328
2586,2024-04-29,1886
2587,2024-04-08,4119
2588,2024-04-14,1911
2589,2024-04-22,3713
2590,2024-04-11,3939
2591,2024-04-15,2231
2592,2024-04-26,4001
2593,2024-04-03,2844
2594,2024-04-27,1431
2595,2024-04-19,3719
2596,2024-04-13,2019
2597,2024-04-11,166
2598,2024-04-25,1333
2599,2024-04-15,2315
2600,2024-04-23,2396
2601,2024-04-17,3347
2602,2024-04-25,1716
2603,2024-04-14,4571
2604,2024-04-04,2624
2605,2024-04-13,3944
2606,2024-04-06,4124
2607,2024-04-08,1537
2608,2024-04-24,965
2609,2024-04-17,4504
2610,2024-04-18,2318
2611,2024-04-19,4363
2612,2024-04-20,1498
2613,2024-04-02,4672
2614,2024-04-24,4606
2615,2024-04-04,1675
2616,2024-04-28,4114
2617,2024-04-07,47
2618,2024-04-22,4796
2619,2024-04-16,3916
2620,2024-04-26,345
2621,2024-04-24,3154
2622,2024-04-05,3734
2623,2024-04-25,3875
2624,2024-04-19,1463
2625,2024-04-07,2489
2626,2024-04-18,23
2627,2024-04-09,4328
2628,2024-04-04,3546
2629,2024-04-13,3707
2630,2024-04-20,2104
2631,2024-04-20,851
2632,2024-04-05,3101
2633,2024-04-03,2794
2634,2024-04-21,4146
2635,2024-04-25,4608
2636,2024-04-16,2591
2637,2024-04-21,1318
2638,2024-04-20,770
2639,2024-04-12,2760
2640,2024-04-07,1809
2641,2024-04-15,3440
2642,2024-04-02,2993
2643,2024-04-10,3742
2644,2024-04-17,4847
2645,2024-04-29,604
2646,2024-04-10,1061
2647,2024-04-11,1673
2648,2024-04-01,896
2649,2024-04-02,2937
2650,2024-04-22,4310
2651,2024-04-09,193
2652,2024-04-26,2160
2653,2024-04-08,102
2654,2024-04-06,2336
2655,2024-04-14,968
2656,2024-04-06,1466
2657,2024-04-09,4936
2658,2024-04-14,3304
2659,2024-04-25,1241
2660,2024-04-07,895
2661,2024-04-25,3710
2662,2024-04-05,2161
2663,2024-04-27,624
2664,2024-04-21,4470
2665,2024-04-25,2098
2666,2024-04-29,1557
2667,2024-04-08,1851
2668,2024-04-05,3511
2669,2024-04-14,3512
2670,2024-04-22,3418
2671,2024-04-22,4173
2672,2024-04-03,3757
2673,2024-04-06,141
2674,2024-04-22,2324
2675,2024-04-14,4408
2676,2024-04-21,531
2677,2024-04-08,2405
2678,2024-04-19,869
2679,2024-04-18,3766
2680,2024-04-19,1615
2681,2024-04-14,1713
2682,2024-04-18,4857
2683,2024-04-11,4512
2684,2024-04-10,2491
2685,2024-04-09,819
2686,2024-04-08,4675
2687,2024-04-17,2637
2688,2024-04-23,4115
2689,2024-04-13,316
2690,2024-04-28,1741
2691,2024-04-12,4845
2692,2024-04-14,4422
2693,2024-04-04,3793
2694,2024-04-18,4129
2695,2024-04-03,269
2696,2024-04-23,4526
2697,2024-04-25,4424
2698,2024-04-21,1917
2699,2024-04-20,209
2700,2024-04-19,1444
2701,2024-04-02,1008
2702,2024-04-14,3002
2703,2024-04-13,2786
2704,2024-04-02,1616
2705,2024-04-24,1541
2706,2024-04-02,286
2707,2024-04-09,3946
2708,2024-04-16,2872
2709,2024-04-28,3844
2710,2024-04-12,4566
2711,2024-04-20,663
2712,2024-04-11,651
2713,2024-04-23,309
2714,2024-04-07,1129
2715,2024-04-05,2492
2716,2024-04-14,1811
2717,2024-04-14,534
2718,2024-04-02,3019
2719,2024-04-23,631
2720,2024-04-28,2698
2721,2024-04-17,1520
2722,2024-04-10,1434
2723,2024-04-16,3106
2724,2024-04-22,1734
2725,2024-04-29,708
2726,2024-04-21,1427
2727,2024-04-05,3394
2728,2024-04-11,885
2729,2024-04-15,963
2730,2024-04-01,3936
2731,2024-04-19,3346
2732,2024-04-01,161
2733,2024-04-25,2218
2734,2024-04-03,2409
2735,2024-04-11,4931
2736,2024-04-11,4362
2737,2024-04-17,1617
2738,2024-04-27,4037
2739,2024-04-28,3807
2740,2024-04-09,3658
2741,2024-04-13,256
2742,2024-04-22,3594
2743,2024-04-07,975
2744,2024-04-20,4614
2745,2024-04-26,3069
2746,2024-04-27,2840
2747,2024-04-11,390
2748,2024-04-25,4882
2749,2024-04-10,558
2750,2024-04-26,153
2751,2024-04-10,4111
2752,2024-04-15,2185
2753,2024-04-02,4604
2754,2024-04-29,4271
2755,2024-04-16,4645
2756,2024-04-28,3443
2757,2024-04-20,1885
2758,2024-04-16,4493
2759,2024-04-09,1607
2760,2024-04-11,2066
2761,2024-04-05,1070
2762,2024-04-03,2126
2763,2024-04-08,2336
2764,2024-04-09,1189
2765,2024-04-18,3125
2766,2024-04-03,4029
2767,2024-04-26,183
2768,2024-04-21,1037
2769,2024-04-12,2014
2770,2024-04-26,3004
2771,2024-04-06,4043
2772,2024-04-04,3168
2773,2024-04-28,1457
2774,2024-04-20,1235
2775,2024-04-27,3231
2776,2024-04-14,3017
2777,2024-04-27,3731
2778,2024-04-13,4492
2779,2024-04-12,3002
2780,2024-04-27,546
2781,2024-04-16,2997
2782,2024-04-07,1150
2783,2024-04-17,48
2784,2024-04-06,1488
2785,2024-04-10,3489
2786,2024-04-13,837
2787,2024-04-22,625
2788,2024-04-14,3704
2789,2024-04-27,4690
2790,2024-04-12,970
2791,2024-04-27,2989
2792,2024-04-18,3087
2793,2024-04-09,4466
2794,2024-04-24,4470
2795,2024-04-03,787
2796,2024-04-13,367
2797,2024-04-26,341
2798,2024-04-16,4808
2799,2024-04-17,3687
2800,2024-04-28,3712
2801,2024-04-08,3704
2802,2024-04-17,2650
2803,2024-04-17,2592
2804,2024-04-04,850
2805,2024-04-01,4663
2806,2024-04-05,15
2807,2024-04-02,1328
2808,2024-04-06,1073
2809,2024-04-17,1072
2810,2024-04-18,3044
2811,2024-04-28,4907
2812,2024-04-08,1269
2813,2024-04-29,805
2814,2024-04-09,4375
2815,2024-04-12,4309
2816,2024-04-15,784
2817,2024-04-17,203
2818,2024-04-27,3295
2819,2024-04-01,3770
2820,2024-04-07,676
2821,2024-04-19,4164
2822,2024-04-07,764
2823,2024-04-26,1043
2824,2024-04-28,2300
2825,2024-04-24,1228
2826,2024-04-07,233
2827,2024-04-03,2236
2828,2024-04-28,488
2829,2024-04-07,544
2830,2024-04-16,1416
2831,2024-04-29,1340
2832,2024-04-14,2380
2833,2024-04-09,4599
2834,2024-04-27,1021
2835,2024-04-20,3215
2836,2024-04-14,1165
2837,2024-04-16,1412
2838,2024-04-20,4923
2839,2024-04-23,3861
2840,2024-04-14,2629
2841,2024-04-26,407
2842,2024-04-21,3751
2843,2024-04-11,2136
2844,2024-04-06,2812
2845,2024-04-09,3258
2846,2024-04-03,401
2847,2024-04-22,1678
2848,2024-04-25,195
2849,2024-04-23,2251
2850,2024-04-11,1864
2851,2024-04-01,352
2852,2024-04-25,4340
2853,2024-04-26,3726
2854,2024-04-20,2878
2855,2024-04-11,778
2856,2024-04-27,4442
2857,2024-04-15,3880
2858,2024-04-19,1265
2859,2024-04-22,1832
2860,2024-04-19,1249
2861,2024-04-01,3762
2862,2024-04-26,1093
2863,2024-04-20,1231
2864,2024-04-28,894
2865,2024-04-12,4951
2866,2024-04-01,2993
2867,2024-04-23,933
2868,2024-04-24,99
2869,2024-04-04,821
2870,2024-04-25,2507
2871,2024-04-14,2210
2872,2024-04-01,3082
2873,2024-04-03,3488
2874,2024-04-10,2912
2875,2024-04-26,3666
2876,2024-04-07,4301
2877,2024-04-09,807
2878,2024-04-13,4309
2879,2024-04-27,1332
2880,2024-04-23,2503
2881,2024-04-24,2971
2882,2024-04-09,1387
2883,2024-04-19,2449
2884,2024-04-17,4666
2885,2024-04-24,467
2886,2024-04-11,584
2887,2024-04-18,3933
2888,2024-04-19,2004
2889,2024-04-21,2850
2890,2024-04-02,4513
2891,2024-04-18,3987
2892,2024-04-03,1105
2893,2024-04-24,3478
2894,2024-04-16,1880
2895,2024-04-28,3861
2896,2024-04-15,4658
2897,2024-04-03,2549
2898,2024-04-18,4228
2899,2024-04-03,3969
2900,2024-04-18,928
2901,2024-04-26,341
2902,2024-04-09,1012
2903,2024-04-01,3323
2904,2024-04-14,2600
2905,2024-04-28,4861
2906,2024-04-17,955
2907,2024-04-01,3046
2908,2024-04-11,4940
2909,2024-04-14,2374
2910,2024-04-15,481
2911,2024-04-19,4208
2912,2024-04-07,1803
2913,2024-04-16,214
2914,2024-04-24,1149
2915,2024-04-29,3955
2916,2024-04-28,1039
2917,2024-04-25,2346
2918,2024-04-14,4428
2919,2024-04-12,491
2920,2024-04-12,1267
2921,2024-04-13,3290
2922,2024-04-08,4935
2923,2024-04-11,2465
2924,2024-04-17,4647
2925,2024-04-03,115
2926,2024-04-06,2996
2927,2024-04-03,2494
2928,2024-04-05,189
2929,2024-04-29,4496
2930,2024-04-05,174
2931,2024-04-02,1731
2932,2024-04-23,4249
2933,2024-04-20,522
2934,2024-04-04,1281
2935,2024-04-16,1692
2936,2024-04-23,1254
2937,2024-04-05,3752
2938,2024-04-12,513
2939,2024-04-25,3517
2940,2024-04-13,4442
2941,2024-04-12,1666
2942,2024-04-03,4145
2943,2024-04-29,4698
2944,2024-04-12,4872
2945,2024-04-04,1309
2946,2024-04-09,1725
2947,2024-04-02,536
2948,2024-04-09,889
2949,2024-04-08,949
2950,2024-04-16,4062
2951,2024-04-02,877
2952,2024-04-09,1266
2953,2024-04-01,7
2954,2024-04-06,4605
2955,2024-04-11,1330
2956,2024-04-05,4735
2957,2024-04-17,280
2958,2024-04-12,4489
2959,2024-04-21,2208
2960,2024-04-24,3386
2961,2024-04-08,3686
2962,2024-04-10,4469
2963,2024-04-25,950
2964,2024-04-12,3539
2965,2024-04-28,2097
2966,2024-04-28,1445
2967,2024-04-10,3724
2968,2024-04-29,490
2969,2024-04-21,2229
2970,2024-04-27,2767
2971,2024-04-21,1085
2972,2024-04-02,1915
2973,2024-04-07,628
2974,2024-04-11,3212
2975,2024-04-17,4194
2976,2024-04-02,2954
2977,2024-04-09,1939
2978,2024-04-24,2837
2979,2024-04-29,2991
2980,2024-04-29,2547
2981,2024-04-15,1159
2982,2024-04-29,548
2983,2024-04-01,1644
2984,2024-04-13,1303
2985,2024-04-25,2347
2986,2024-04-05,4644
2987,2024-04-09,1997
2988,2024-04-07,1885
2989,2024-04-26,3965
2990,2024-04-07,4785
2991,2024-04-26,2725
2992,2024-04-21,2368
2993,2024-04-01,1178
2994,2024-04-18,1952
2995,2024-04-03,1071
2996,2024-04-08,3790
2997,2024-04-19,3042
2998,2024-04-20,2048
2999,2024-04-25,1665
3000,2024-04-28,2620
3001,2024-04-01,2519
3002,2024-04-11,4884
3003,2024-04-14,2592
3004,2024-04-15,112
3005,2024-04-27,4438
3006,2024-04-19,1017
3007,2024-04-03,2827
3008,2024-04-26,742
3009,2024-04-20,4700
3010,2024-04-24,1642
3011,2024-04-04,3586
3012,2024-04-11,1470
3013,2024-04-05,3833
3014,2024-04-19,3037
3015,2024-04-01,4196
3016,2024-04-22,3590
3017,2024-04-22,1016
3018,2024-04-23,4493
3019,2024-04-28,3845
3020,2024-04-14,1301
3021,2024-04-01,1143
3022,2024-04-05,1613
3023,2024-04-28,1552
3024,2024-04-29,3026
3025,2024-04-11,1293
3026,2024-04-15,3834
3027,2024-04-05,194
3028,2024-04-25,2474
3029,2024-04-13,3973
3030,2024-04-20,2260
3031,2024-04-01,3399
3032,2024-04-19,4943
3033,2024-04-14,3001
3034,2024-04-20,4447
3035,2024-04-24,2139
3036,2024-04-16,2425
3037,2024-04-07,892
3038,2024-04-29,2345
3039,2024-04-17,636
3040,2024-04-10,673
3041,2024-04-13,3172
3042,2024-04-29,238
3043,2024-04-25,1840
3044,2024-04-22,3223
3045,2024-04-02,2913
3046,2024-04-19,4176
3047,2024-04-28,2358
3048,2024-04-07,1849
3049,2024-04-03,2746
3050,2024-04-05,4512
3051,2024-04-16,64
3052,2024-04-21,776
3053,2024-04-10,2488
3054,2024-04-07,2512
3055,2024-04-02,1957
3056,2024-04-24,3163
3057,2024-04-07,2374
3058,2024-04-18,2455
3059,2024-04-26,4996
3060,2024-04-19,796
3061,2024-04-20,4490
3062,2024-04-21,4669
3063,2024-04-09,4317
3064,2024-04-19,3670
3065,2024-04-07,883
3066,2024-04-06,4540
3067,2024-04-13,1106
3068,2024-04-09,2658
3069,2024-04-14,555
3070,2024-04-04,4011
3071,2024-04-01,4485
3072,2024-04-10,4979
3073,2024-04-22,4837
3074,2024-04-05,1654
3075,2024-04-06,4993
3076,2024-04-26,3488
3077,2024-04-23,784
3078,2024-04-27,2998
3079,2024-04-23,2396
3080,2024-04-09,1352
3081,2024-04-12,2539
3082,2024-04-19,3344
3083,2024-04-13,122
3084,2024-04-07,1905
3085,2024-04-11,4085
3086,2024-04-21,3000
3087,2024-04-26,4128
3088,2024-04-02,2142
3089,2024-04-09,4026
3090,2024-04-19,3310
3091,2024-04-23,3255
3092,2024-04-19,4957
3093,2024-04-22,3030
3094,2024-04-26,3397
3095,2024-04-14,2269
3096,2024-04-02,2107
3097,2024-04-29,1297
3098,2024-04-28,1337
3099,2024-04-11,2368
3100,2024-04-11,4772
3101,2024-04-03,1772
3102,2024-04-05,2414
3103,2024-04-11,2018
3104,2024-04-03,2664
3105,2024-04-02,207
3106,2024-04-29,749
3107,2024-04-11,468
3108,2024-04-04,1338
3109,2024-04-07,261
3110,2024-04-09,590
3111,2024-04-17,2062
3112,2024-04-01,322
3113,2024-04-19,3624
3114,2024-04-20,4025
3115,2024-04-26,2725
3116,2024-04-22,4069
3117,2024-04-18,3189
3118,2024-04-02,4083
3119,2024-04-18,1938
3120,2024-04-11,3783
3121,2024-04-10,2100
3122,2024-04-11,1865
3123,2024-04-26,3091
3124,2024-04-24,4118
3125,2024-04-21,4467
3126,2024-04-19,381
3127,2024-04-20,3382
3128,2024-04-04,3821
3129,2024-04-02,3214
3130,2024-04-18,4193
3131,2024-04-05,1077
3132,2024-04-07,4257
3133,2024-04-28,4455
3134,2024-04-29,2310
3135,2024-04-11,4775
3136,2024-04-03,1200
3137,2024-04-29,617
3138,2024-04-08,4984
3139,2024-04-07,1254
3140,2024-04-28,4191
3141,2024-04-16,3907
3142,2024-04-01,2092
3143,2024-04-27,3281
3144,2024-04-03,3584
3145,2024-04-27,725
3146,2024-04-19,1562
3147,2024-04-16,2301
3148,2024-04-26,122
3149,2024-04-19,3074
3150,2024-04-03,2076
3151,2024-04-07,3325
3152,2024-04-05,23
3153,2024-04-14,2433
3154,2024-04-05,2922
3155,2024-04-29,698
3156,2024-04-01,3835
3157,2024-04-08,1248
3158,2024-04-23,2630
3159,2024-04-12,1122
3160,2024-04-08,3017
3161,2024-04-17,283
3162,2024-04-26,1142
3163,2024-04-11,4219
3164,2024-04-07,711
3165,2024-04-18,4565
3166,2024-04-28,3997
3167,2024-04-15,862
3168,2024-04-24,3122
3169,2024-04-19,2443
3170,2024-04-27,4286
3171,2024-04-22,946
3172,2024-04-07,4045
3173,2024-04-14,3381
3174,2024-04-12,2166
3175,2024-04-03,1360
3176,2024-04-25,402
3177,2024-04-11,4145
3178,2024-04-08,744
3179,2024-04-27,681
3180,2024-04-02,751
3181,2024-04-16,764
3182,2024-04-20,2801
3183,2024-04-12,2984
3184,2024-04-29,4142
3185,2024-04-06,2026
3186,2024-04-13,4073
3187,2024-04-24,1851
3188,2024-04-21,1780
3189,2024-04-17,3011
3190,2024-04-26,2643
3191,2024-04-23,4558
3192,2024-04-08,4684
3193,2024-04-14,304
3194,2024-04-22,1119
3195,2024-04-29,48
3196,2024-04-21,3090
3197,2024-04-27,4463
3198,2024-04-13,3794
3199,2024-04-19,1280
3200,2024-04-06,832
3201,2024-05-13,3379
3202,2024-05-05,3095
3203,2024-05-16,4556
3204,2024-05-07,3512
3205,2024-05-03,1078
3206,2024-05-03,3559
3207,2024-05-30,1094
3208,2024-05-29,828
3209,2024-05-09,4534
3210,2024-05-22,506
3211,2024-05-21,1103
3212,2024-05-20,4314
3213,2024-05-08,1728
3214,2024-05-08,2976
3215,2024-05-01,3580
3216,2024-05-28,3490
3217,2024-05-24,74
3218,2024-05-16,3808
3219,2024-05-12,4539
3220,2024-05-09,4153
3221,2024-05-13,77
3222,2024-05-14,2269
3223,2024-05-13,587
3224,2024-05-12,2581
3225,2024-05-16,3760
3226,2024-05-22,421
3227,2024-05-26,3604
3228,2024-05-29,4442
3229,2024-05-13,942
3230,2024-05-09,2162
3231,2024-05-14,2122
3232,2024-05-02,3824
3233,2024-05-10,223
3234,2024-05-29,4988
3235,2024-05-18,3252
3236,2024-05-03,108
3237,2024-05-18,683
3238,2024-05-15,3207
3239,2024-05-28,4432
3240,2024-05-28,1416
3241,2024-05-18,4735
3242,2024-05-15,4578
3243,2024-05-19,3255
3244,2024-05-03,3971
3245,2024-05-21,3371
3246,2024-05-26,637
3247,2024-05-04,2262
3248,2024-05-13,964
3249,2024-05-14,2158
3250,2024-05-02,4659
3251,2024-05-15,1275
3252,2024-05-04,3084
3253,2024-05-08,1452
3254,2024-05-08,181
3255,2024-05-12,2256
3256,2024-05-12,3519
3257,2024-05-15,125
3258,2024-05-05,1694
3259,2024-05-24,650
3260,2024-05-04,684
3261,2024-05-25,1535
3262,2024-05-20,1912
3263,2024-05-01,831
3264,2024-05-30,1083
3265,2024-05-13,2232
3266,2024-05-13,4509
3267,2024-05-21,2599
3268,2024-05-25,104
3269,2024-05-05,4250
3270,2024-05-05,525
3271,2024-05-24,2928
3272,2024-05-26,3876
3273,2024-05-25,1367
3274,2024-05-07,539
3275,2024-05-28,4319
3276,2024-05-14,3088
3277,2024-05-01,2496
3278,2024-05-17,4474
3279,2024-05-13,188
3280,2024-05-18,4904
3281,2024-05-22,1032
3282,2024-05-10,3844
3283,2024-05-19,4937
3284,2024-05-23,4081
3285,2024-05-27,1610
3286,2024-05-12,3469
3287,2024-05-04,3199
3288,2024-05-29,1219
3289,2024-05-12,125
3290,2024-05-15,4850
3291,2024-05-21,52
3292,2024-05-17,951
3293,2024-05-05,3328
3294,2024-05-16,1614
3295,2024-05-23,345
3296,2024-05-07,352
3297,2024-05-01,73
3298,2024-05-08,3727
3299,2024-05-29,3675
3300,2024-05-27,4094
3301,2024-05-20,1753
3302,2024-05-23,2156
3303,2024-05-11,4065
3304,2024-05-04,1793
3305,2024-05-11,4923
3306,2024-05-03,2101
3307,2024-05-17,3170
3308,2024-05-20,2204
3309,2024-05-12,1707
3310,2024-05-07,2498
3311,2024-05-16,4257
3312,2024-05-15,1250
3313,2024-05-15,576
3314,2024-05-17,86
3315,2024-05-21,1273
3316,2024-05-13,879
3317,2024-05-21,3993
3318,2024-05-26,817
3319,2024-05-25,756
3320,2024-05-06,3780
3321,2024-05-30,4423
3322,2024-05-29,1688
3323,2024-05-07,650
3324,2024-05-29,3322
3325,2024-05-27,2672
3326,2024-05-18,712
3327,2024-05-11,200
3328,2024-05-04,4153
3329,2024-05-01,4744
3330,2024-05-07,412
3331,2024-05-23,2962
3332,2024-05-30,1159
3333,2024-05-17,3473
3334,2024-05-03,4726
3335,2024-05-22,4083
3336,2024-05-11,2819
3337,2024-05-30,3065
3338,2024-05-15,4850
3339,2024-05-24,318
3340,2024-05-10,4168
3341,2024-05-08,4987
3342,2024-05-09,951
3343,2024-05-21,3815
3344,2024-05-22,4561
3345,2024-05-12,1677
3346,2024-05-08,745
3347,2024-05-09,522
3348,2024-05-26,2219
3349,2024-05-04,4184
3350,2024-05-22,3429
3351,2024-05-26,2586
3352,2024-05-23,387
3353,2024-05-08,1759
3354,2024-05-01,4944
